ubigeo,imputed,n_parents,parent_ubigeos,cvr_deaths,cvr_events,cvr_guerr_8088,cvr_guerr_8900,cvr_state_8088,cvr_state_8900,emergency_zone_1990,guerrilla_presence,marxist_vote_1980,colonial_mita_zone,prior_social_movements,illiteracy_1972,population_1972_thousands
120409,False,1,120409,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1709233820438385,1.0,0.0,0.16568046808242798,1.5210000276565552
120410,False,1,120410,16.0,2.0,0.0,8.0,0.0,8.0,1.0,0.0,0.14139343798160553,1.0,0.0,0.26449912786483765,2.2760000228881836
120411,False,1,120411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1326259970664978,1.0,0.0,0.3256979286670685,1.3969999551773071
120412,False,1,120412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36793893575668335,1.0,0.0,0.16587677597999573,1.687999963760376
120413,False,1,120413,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.11746522039175034,1.0,0.0,0.19344933331012726,1.9539999961853027
120414,False,1,120414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1763392835855484,1.0,0.0,0.23645320534706116,2.8420000076293945
120415,False,1,120415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18379446864128113,1.0,0.0,0.27572348713874817,3.7320001125335693
120416,False,1,120416,9.0,5.0,1.0,7.0,0.0,0.0,1.0,1.0,0.12103746086359024,1.0,0.0,0.25813189148902893,3.3510000705718994
120417,False,1,120417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3052631616592407,1.0,0.0,0.41727495193481445,0.8220000267028809
120418,False,1,120418,64.0,3.0,0.0,58.0,0.0,4.0,1.0,0.0,0.20525451004505157,1.0,0.0,0.29057252407073975,2.322999954223633
120419,False,1,120419,16.0,9.0,0.0,7.0,0.0,1.0,1.0,1.0,0.15360501408576965,1.0,0.0,0.2805124819278717,1.4830000400543213
120420,False,1,120420,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17635270953178406,1.0,0.0,0.16730917990207672,1.2970000505447388
120421,False,1,120421,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23131392896175385,1.0,0.0,0.17740143835544586,3.6019999980926514
120422,False,1,120422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1692047417163849,1.0,0.0,0.25673994421958923,2.4110000133514404
120423,False,1,120423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18918919563293457,1.0,0.0,0.24856528639793396,2.7880001068115234
120424,False,1,120424,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23167848587036133,1.0,0.0,0.22881844639778137,1.7350000143051147
120425,False,1,120425,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.22959183156490326,1.0,0.0,0.2168336659669876,2.494999885559082
120426,False,1,120426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21123595535755157,1.0,0.0,0.3928571343421936,2.0439999103546143
120427,False,1,120427,4.0,5.0,0.0,3.0,0.0,1.0,1.0,1.0,0.26248547434806824,1.0,0.0,0.31997349858283997,3.0190000534057617
120428,False,1,120428,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3340857923030853,1.0,0.0,0.29053086042404175,1.3940000534057617
120429,False,1,120429,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2302771806716919,1.0,0.0,0.2195121943950653,1.4759999513626099
120430,False,1,120430,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1399548500776291,1.0,0.0,0.20126782357692719,1.2619999647140503
120431,False,1,120431,9.0,6.0,6.0,0.0,0.0,3.0,1.0,1.0,0.17520491778850555,1.0,0.0,0.22852548956871033,4.354000091552734
120432,False,1,120432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23489932715892792,1.0,0.0,0.27928870916366577,1.9119999408721924
120433,False,1,120433,7.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,0.09173273295164108,1.0,0.0,0.22923144698143005,2.250999927520752
120434,False,1,120434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13454075157642365,1.0,0.0,0.20816561579704285,5.2170000076293945
120501,False,1,120501,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20025840401649475,1.0,0.0,0.26371142268180847,10.173999786376953
120502,False,1,120502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08485499769449234,1.0,0.0,0.29136401414871216,6.195000171661377
120503,False,1,120503,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.14090019464492798,1.0,0.0,0.295103520154953,3.0429999828338623
120504,False,1,120504,72.0,20.0,4.0,68.0,0.0,0.0,1.0,1.0,0.04638928920030594,1.0,0.0,0.4206388592720032,10.048999786376953
120601,False,1,120601,131.0,70.0,6.0,76.0,1.0,17.0,1.0,1.0,0.0922592282295227,0.0,0.0,0.2791892886161804,10.312000274658203
120602,False,1,120602,6.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0765027329325676,0.0,0.0,0.3787528872489929,3.0309998989105225
120603,False,1,120603,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04858299717307091,0.0,0.0,0.5057351589202881,1.9179999828338623
120604,False,1,120604,205.0,38.0,4.0,178.0,0.0,6.0,1.0,1.0,0.06965649127960205,0.0,0.0,0.3626451790332794,4.218999862670898
120605,False,1,120605,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0234375,0.0,0.0,0.3745928406715393,2.1489999294281006
120606,False,1,120606,422.0,154.0,67.0,268.0,5.0,14.0,1.0,1.0,0.06873185187578201,0.0,0.0,0.430156409740448,7.480999946594238
120607,False,1,120607,94.0,45.0,1.0,66.0,0.0,14.0,1.0,1.0,0.07088122516870499,0.0,0.0,0.37633490562438965,4.682000160217285
120608,False,1,120608,311.0,114.0,60.0,203.0,5.0,22.0,1.0,1.0,0.0069444444961845875,0.0,0.0,0.6582213044166565,3.868000030517578
120701,False,1,120701,9.0,7.0,0.0,6.0,0.0,2.0,1.0,1.0,0.08508815616369247,1.0,0.0,0.20167461037635803,38.814998626708984
120702,False,1,120702,4.0,5.0,0.0,3.0,0.0,1.0,1.0,1.0,0.1253054141998291,1.0,0.0,0.2337072342634201,10.786999702453613
120703,False,1,120703,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10057803243398666,1.0,0.0,0.2941676080226898,3.5320000648498535
120704,False,1,120704,70.0,7.0,1.0,65.0,0.0,1.0,1.0,1.0,0.13029100000858307,1.0,0.0,0.3938569724559784,8.822999954223633
120705,False,1,120705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08495821803808212,1.0,0.0,0.2730368673801422,4.992000102996826
120706,False,1,120706,12.0,8.0,0.0,10.0,0.0,1.0,1.0,1.0,0.06875631958246231,1.0,0.0,0.33725056052207947,4.510000228881836
120707,False,1,120707,11.0,8.0,0.0,11.0,0.0,0.0,1.0,1.0,0.16894665360450745,1.0,0.0,0.2700868248939514,6.335000038146973
120708,False,1,120708,70.0,29.0,1.0,62.0,0.0,0.0,1.0,1.0,0.08970499783754349,1.0,0.0,0.31508177518844604,8.255000114440918
120709,False,1,120709,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2414664924144745,1.0,0.0,0.38115909695625305,4.60699987411499
120801,False,1,120801,10.0,6.0,1.0,8.0,0.0,1.0,1.0,1.0,0.14442959427833557,1.0,0.0,0.1408870816230774,25.815000534057617
120802,False,1,120802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07874015718698502,1.0,0.0,0.2659032940864563,1.5720000267028809
120803,False,1,120803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19546742737293243,1.0,0.0,0.25963807106018066,1.2710000276565552
120804,False,1,120804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023904383182525635,1.0,0.0,0.30757221579551697,1.281000018119812
120805,False,1,120805,5.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.11472121626138687,1.0,0.0,0.1840371936559677,7.743000030517578
120806,False,1,120806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0635208711028099,1.0,0.0,0.19613416492938995,1.7589999437332153
120807,False,1,120807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05542725324630737,1.0,0.0,0.2567567527294159,2.1459999084472656
120808,False,1,120808,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.1322033852338791,1.0,0.0,0.1466415971517563,5.85099983215332
120809,False,1,120809,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11249999701976776,1.0,0.0,0.2434108555316925,0.6449999809265137
120810,False,1,120810,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22727273404598236,1.0,0.0,0.18441344797611237,6.09499979019165
120901,False,1,120901,14.0,9.0,1.0,2.0,0.0,6.0,1.0,0.0,0.22565743327140808,1.0,0.0,0.21851079165935516,10.059000015258789
120902,False,1,120902,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.35161930322647095,1.0,0.0,0.252808153629303,6.677000045776367
120903,False,1,120903,11.0,10.0,2.0,4.0,0.0,3.0,1.0,1.0,0.19411122798919678,1.0,0.0,0.24756605923175812,4.314000129699707
120904,False,1,120904,4.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.4188976287841797,1.0,0.0,0.20526671409606934,2.9619998931884766
120905,False,1,120905,6.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.23674911260604858,1.0,0.0,0.30317461490631104,2.5199999809265137
120906,False,1,120906,7.0,7.0,0.0,6.0,0.0,1.0,1.0,1.0,0.2265625,1.0,0.0,0.2690484821796417,2.743000030517578
120907,False,1,120907,24.0,27.0,1.0,10.0,0.0,12.0,1.0,1.0,0.3948155641555786,1.0,0.0,0.29653480648994446,3.260999917984009
120908,False,1,120908,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2620689570903778,1.0,0.0,0.29993852972984314,1.6269999742507935
120909,False,1,120909,9.0,9.0,3.0,2.0,0.0,4.0,1.0,1.0,0.27984344959259033,1.0,0.0,0.3383726179599762,2.249000072479248
130101,False,1,130101,1.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.11908196657896042,0.0,1.0,0.12337193638086319,191.17799377441406
130104,False,1,130104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.050264548510313034,0.0,0.0,0.15988436341285706,4.497000217437744
130106,False,1,130106,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1377369612455368,0.0,1.0,0.1602230817079544,13.269000053405762
130107,False,1,130107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05524691194295883,0.0,0.0,0.13433332741260529,9.0
130108,False,1,130108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029498524963855743,0.0,0.0,0.29461196064949036,2.0230000019073486
130109,False,1,130109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07036633789539337,0.0,0.0,0.08781225979328156,5.283999919891357
130110,False,1,130110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037225041538476944,0.0,0.0,0.30328163504600525,2.7730000019073486
130111,False,1,130111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09803921729326248,0.0,0.0,0.11753889918327332,14.140000343322754
130201,False,1,130201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06790865212678909,0.0,8.0,0.17428188025951385,45.500999450683594
130202,False,1,130202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08508014678955078,0.0,8.0,0.18199901282787323,10.055000305175781
130204,False,1,130204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04724409431219101,0.0,8.0,0.19582244753837585,1.9149999618530273
130205,False,1,130205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02270316146314144,0.0,8.0,0.20390424132347107,13.574999809265137
130207,False,1,130207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07552599906921387,0.0,4.0,0.16008025407791138,21.433000564575195
130301,False,1,130301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005994006060063839,0.0,0.0,0.3268722593784332,3.4049999713897705
130302,False,1,130302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029032258316874504,0.0,0.0,0.503629744052887,2.2039999961853027
130303,False,1,130303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016759777441620827,0.0,0.0,0.3798408508300781,1.8849999904632568
130304,False,1,130304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906933426857,0.0,0.0,0.326950341463089,1.409999966621399
130305,False,1,130305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006441223900765181,0.0,0.0,0.1281028389930725,2.25600004196167
130306,False,1,130306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6293859481811523,0.9120000004768372
130401,False,1,130401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477472186088562,0.0,3.0,0.17131644487380981,28.030000686645508
130402,False,1,130402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14942528307437897,0.0,0.0,0.21252946555614471,5.938000202178955
130403,False,1,130403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08388375490903854,0.0,0.0,0.1918497383594513,5.9629998207092285
130501,False,1,130501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10903789848089218,0.0,1.0,0.3985570967197418,10.256999969482422
130601,False,1,130601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15356025099754333,0.0,0.0,0.31064513325691223,20.554000854492188
130602,False,1,130602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030388031154870987,0.0,0.0,0.3847154378890991,6.150000095367432
130604,False,1,130604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703731298447,0.0,0.0,0.2911595106124878,3.121999979019165
130605,False,1,130605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373944528400898,0.0,0.0,0.30407777428627014,3.703000068664551
130606,False,1,130606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009966777637600899,0.0,0.0,0.260869562625885,0.7820000052452087
130608,False,1,130608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03357314318418503,0.0,0.0,0.3095305562019348,17.617000579833984
130610,False,1,130610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04609929025173187,0.0,0.0,0.25421133637428284,0.652999997138977
130613,False,1,130613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03912543132901192,0.0,0.0,0.5115797519683838,5.310999870300293
130614,False,1,130614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049703262746334076,0.0,0.0,0.4058665931224823,19.398000717163086
130701,False,1,130701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801975965499878,0.0,0.0,0.13595838844776154,12.11400032043457
130702,False,1,130702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13515882194042206,0.0,0.0,0.17124229669570923,13.805000305175781
130703,False,1,130703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080401837825775,0.0,0.0,0.16941297054290771,1.9420000314712524
130704,False,1,130704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19475466012954712,0.0,0.0,0.112529456615448,15.276000022888184
130705,False,1,130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07688634097576141,0.0,0.0,0.22464145720005035,7.670000076293945
130801,False,1,130801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05437178537249565,0.0,0.0,0.4652867913246155,10.77400016784668
130802,False,1,130802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11556603759527206,0.0,0.0,0.4414985477924347,3.4700000286102295
130803,False,1,130803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045584045350551605,0.0,0.0,0.5500255823135376,7.815999984741211
130804,False,1,130804,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05677419528365135,0.0,0.0,0.4769740700721741,8.446999549865723
130805,False,1,130805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018454313278,0.0,0.0,0.39042821526527405,1.190999984741211
130806,False,1,130806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01373626384884119,0.0,0.0,0.5344594717025757,2.9600000381469727
130807,False,1,130807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011857707053422928,0.0,0.0,0.48420533537864685,2.0260000228881836
130808,False,1,130808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072356216609478,0.0,0.0,0.5026513338088989,5.468999862670898
130809,False,1,130809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03254437819123268,0.0,0.0,0.4619831144809723,2.249000072479248
130810,False,1,130810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191034257412,0.0,0.0,0.3686548173427582,1.5759999752044678
130812,False,1,130812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045378152281045914,0.0,0.0,0.4285714328289032,2.2119998931884766
130813,False,1,130813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02168021723628044,0.0,0.0,0.4665071666240692,2.9260001182556152
130901,False,1,130901,7.0,18.0,3.0,3.0,0.0,1.0,0.0,1.0,0.08661864697933197,0.0,0.0,0.42071306705474854,23.868999481201172
130902,False,1,130902,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0337301604449749,0.0,0.0,0.5081652998924255,9.920000076293945
130903,False,1,130903,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0389830507338047,0.0,0.0,0.5161041617393494,5.184999942779541
130904,False,1,130904,10.0,9.0,3.0,4.0,1.0,1.0,0.0,1.0,0.06469298154115677,0.0,0.0,0.4445410370826721,5.751999855041504
130905,False,1,130905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888992369175,0.0,0.0,0.5586245059967041,7.241000175476074
130906,False,1,130906,6.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.030637254938483238,0.0,0.0,0.5820895433425903,9.312999725341797
130907,False,1,130907,6.0,15.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0719895288348198,0.0,0.0,0.5185126662254333,6.320000171661377
130908,False,1,130908,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.03293084353208542,0.0,0.0,0.5094977021217346,9.47599983215332
131001,False,1,131001,5.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,0.12137839943170547,0.0,0.0,0.2833814024925232,19.41200065612793
131003,False,1,131003,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.026022305712103844,0.0,0.0,0.35089820623397827,5.010000228881836
131004,False,1,131004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05619596689939499,0.0,0.0,0.35060757398605347,2.7980000972747803
131005,False,1,131005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02320185676217079,0.0,0.0,0.3778614103794098,3.188999891281128
131006,False,1,131006,11.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,0.06793567538261414,0.0,0.0,0.3564249575138092,21.29199981689453
131007,False,1,131007,5.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.03466872125864029,0.0,0.0,0.409221887588501,8.32800006866455
131008,False,1,131008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03839441388845444,0.0,0.0,0.4031909108161926,3.697999954223633
131101,False,1,131101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042944785207509995,0.0,0.0,0.2486243098974228,9.994999885559082
131102,False,1,131102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045258618891239166,0.0,0.0,0.3162340223789215,4.854000091552734
131103,False,1,131103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05984555929899216,0.0,0.0,0.30021506547927856,2.325000047683716
131104,False,1,131104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035306334495544434,0.0,0.0,0.39047008752822876,6.254000186920166
131201,False,1,131201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03211009129881859,0.0,0.0,0.2976537048816681,17.517000198364258
140101,False,1,140101,7.0,19.0,0.0,1.0,0.0,5.0,0.0,0.0,0.12068730592727661,0.0,13.0,0.15248022973537445,226.10800170898438
140102,False,1,140102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10423886775970459,0.0,0.0,0.21625544130802155,14.468999862670898
140103,False,1,140103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08459769934415817,0.0,0.0,0.21523036062717438,11.569000244140625
140105,False,1,140105,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14262859523296356,0.0,0.0,0.14750580489635468,40.534000396728516
140107,False,1,140107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11065292358398438,0.0,0.0,0.18465355038642883,5.64300012588501
140108,False,1,140108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035650622099637985,0.0,0.0,0.28063422441482544,19.488000869750977
140110,False,1,140110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06434024125337601,0.0,1.0,0.22311271727085114,7.736000061035156
140113,False,1,140113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11010915786027908,0.0,0.0,0.18599148094654083,6.339000225067139
140114,False,1,140114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0883018895983696,0.0,0.0,0.13859699666500092,3.5209999084472656
140201,False,1,140201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09940983355045319,0.0,0.0,0.14413848519325256,17.503999710083008
140202,False,1,140202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06589147448539734,0.0,0.0,0.6418885588645935,6.120999813079834
140203,False,1,140203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07614213228225708,0.0,0.0,0.5978912115097046,9.010000228881836
140204,False,1,140204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21581920981407166,0.0,0.0,0.23346303403377533,2.8269999027252197
140205,False,1,140205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11029411852359772,0.0,1.0,0.26863378286361694,6.506999969482422
140206,False,1,140206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000825881958008,0.0,0.0,0.19807007908821106,5.9070000648498535
140301,False,1,140301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08239255100488663,0.0,0.0,0.1858505755662918,22.43199920654297
140302,False,1,140302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021897809579968452,0.0,0.0,0.28883495926856995,0.8240000009536743
140303,False,1,140303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05650027468800545,0.0,0.0,0.21266233921051025,7.392000198364258
140304,False,1,140304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05635359138250351,0.0,1.0,0.20691554248332977,9.081000328063965
140305,False,1,140305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04936808720231056,0.0,0.0,0.2588285505771637,11.694999694824219
140306,False,1,140306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02320185676217079,0.0,0.0,0.3512423038482666,15.616000175476074
140307,False,1,140307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09073543548583984,0.0,1.0,0.23825839161872864,14.010000228881836
140308,False,1,140308,12.0,24.0,0.0,8.0,0.0,3.0,0.0,1.0,0.03818483650684357,0.0,0.0,0.2865545153617859,18.191999435424805
140309,False,1,140309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05657370388507843,0.0,0.0,0.22789961099624634,4.422999858856201
140310,False,1,140310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05192108079791069,0.0,0.0,0.4177359640598297,10.520999908447266
140311,False,1,140311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051710423082113266,0.0,0.0,0.2572537660598755,4.894000053405762
140312,False,1,140312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07545638829469681,0.0,0.0,0.24364735186100006,12.23900032043457
150102,False,1,150102,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1866566687822342,0.0,0.0,0.10732843726873398,5.580999851226807
150103,False,1,150103,27.0,59.0,0.0,4.0,3.0,10.0,1.0,1.0,0.2435537874698639,0.0,0.0,0.1390729546546936,177.61900329589844
150104,False,1,150104,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14211131632328033,0.0,0.0,0.053288791328668594,49.090999603271484
150106,False,1,150106,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2867843806743622,0.0,0.0,0.15520523488521576,27.847000122070312
150107,False,1,150107,2.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,0.22088710963726044,0.0,0.0,0.13525012135505676,21.389999389648438
150108,False,1,150108,7.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.1808510571718216,0.0,0.0,0.10964708775281906,90.61799621582031
150109,False,1,150109,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0925000011920929,0.0,0.0,0.15465231239795685,7.060999870300293
150110,False,1,150110,9.0,24.0,0.0,5.0,1.0,2.0,1.0,1.0,0.27787768840789795,0.0,0.0,0.12467865645885468,173.1009979248047
150114,False,1,150114,6.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.20350319147109985,0.0,0.0,0.1329188346862793,5.951000213623047
150118,False,1,150118,2.0,19.0,0.0,0.0,2.0,0.0,1.0,0.0,0.23014460504055023,0.0,0.0,0.13606277108192444,51.36600112915039
150119,False,1,150119,18.0,27.0,3.0,6.0,2.0,6.0,1.0,0.0,0.12510637938976288,0.0,0.0,0.12937423586845398,193.7480010986328
150124,False,1,150124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09291698038578033,0.0,0.0,0.08183421194553375,2.8350000381469727
150125,False,1,150125,4.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2073880434036255,0.0,0.0,0.15614230930805206,18.861000061035156
150126,False,1,150126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07226107269525528,0.0,0.0,0.10242290794849396,0.9079999923706055
150127,False,1,150127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09278350323438644,0.0,0.0,0.09139785170555115,0.7440000176429749
150129,False,1,150129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10626702755689621,0.0,0.0,0.1248285323381424,1.4579999446868896
150132,False,1,150132,119.0,40.0,1.0,5.0,29.0,77.0,1.0,1.0,0.2568865418434143,0.0,0.0,0.11402643471956253,86.1729965209961
150133,False,1,150133,4.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24559220671653748,0.0,0.0,0.11365275830030441,106.75499725341797
150135,False,1,150135,25.0,36.0,1.0,10.0,0.0,7.0,1.0,1.0,0.26339367032051086,0.0,0.0,0.08480457961559296,230.81300354003906
