ubigeo,department,provincia,distrito,landredist_pc,landredist_pcprivate,landredist_pc_2,landdist_uncult_pc,D_LRSurfaceArea50th,LRpercap_calweighted_log,prop_ha_ths,imputed,lr_parent_ubigeo
050403,Ayacucho,HUANTA,HUAMANGUILLA,0.40882346,1.0,0.16713662,0.0,0.0,4.3741035,1.48516,False,50403
050404,Ayacucho,HUANTA,IGUAIN,0.40841246,1.0,0.16680074,0.0,0.0,5.5138884,0.85196996,False,50404
050405,Ayacucho,HUANTA,LURICOCHA,0.87525475,1.0,0.7660709,0.0,1.0,11.626395,4.02101,False,50405
050501,Ayacucho,LA MAR,SAN MIGUEL,0.28614342,1.0,0.08187806,0.00062124553,0.0,7.5249753,20.32921,False,50501
050502,Ayacucho,LA MAR,ANCO,0.21181944,1.0,0.044867475,0.0,0.0,23.453571,9.40285,False,50502
050504,Ayacucho,LA MAR,CHILCAS,0.23579757,1.0,0.055600494,0.0,0.0,7.897367,2.18472,False,50504
050506,Ayacucho,LA MAR,LUIS CARRANZA,0.010956,0.16936086,0.000120033925,0.0,0.0,0.6220051,0.80996996,False,50506
050508,Ayacucho,LA MAR,TAMBO,0.37387818,1.0,0.13978489,0.0,0.0,3.8629324,5.33746,False,50508
050601,Ayacucho,LUCANAS,PUQUIO,0.0,0.0,0.0,0.0,0.0,0.0,48.02436,False,50601
050602,Ayacucho,LUCANAS,AUCARA,0.13795005,0.22078465,0.019030215,0.0,0.0,6.556916,51.753807,False,50602
050603,Ayacucho,LUCANAS,CABANA,0.0,0.0,0.0,0.0,0.0,0.0,2.0877,False,50603
050604,Ayacucho,LUCANAS,CARMEN SALCEDO,0.0,0.0,0.0,0.0,0.0,0.0,61.679462,False,50604
050605,Ayacucho,LUCANAS,CHAVINA,0.0,0.0,0.0,0.0,0.0,0.0,65.871635,False,50605
050606,Ayacucho,LUCANAS,CHIPAO,0.0,0.0,0.0,0.0,0.0,0.0,109.94196,False,50606
050607,Ayacucho,LUCANAS,HUAC-HUAS,0.0014676407,0.018192573,2.1539693e-06,0.0,0.0,0.0,44.680077,False,50607
050608,Ayacucho,LUCANAS,LARAMATE,0.01681881,0.69307196,0.00028287238,0.0,0.0,0.0,11.47845,False,50608
050609,Ayacucho,LUCANAS,LEONCIO PRADO,0.0002999323,0.007479453,8.995938e-08,0.0,0.0,0.0,15.57383,False,50609
050610,Ayacucho,LUCANAS,LLAUTA,0.0,0.0,0.0,0.0,0.0,0.0,37.25732,False,50610
050611,Ayacucho,LUCANAS,LUCANAS,0.008322239,0.03443466,6.925966e-05,0.00026428635,0.0,0.0,66.415794,False,50611
050612,Ayacucho,LUCANAS,OCANA,0.0,0.0,0.0,0.0,0.0,0.0,2.44611,False,50612
050613,Ayacucho,LUCANAS,OTOCA,0.00010543643,0.0046949806,1.1116842e-08,0.0,0.0,0.0,45.621307,False,50613
050614,Ayacucho,LUCANAS,SAISA,0.0,0.0,0.0,0.0,0.0,0.0,1.5,False,50614
050616,Ayacucho,LUCANAS,SAN JUAN,0.034149125,0.03815101,0.0011661628,0.0,0.0,0.0,3.96909,False,50616
050617,Ayacucho,LUCANAS,SAN PEDRO,0.0,0.0,0.0,0.0,0.0,0.0,133.58876,False,50617
050618,Ayacucho,LUCANAS,SAN PEDRO DE PALCO,0.0,0.0,0.0,0.0,0.0,0.0,0.72196,False,50618
050619,Ayacucho,LUCANAS,SANCOS,0.0,0.0,0.0,0.0,0.0,0.0,3.1972,False,50619
050620,Ayacucho,LUCANAS,SANTA ANA DE HUAYCAHUACHO,0.0,0.0,0.0,0.0,0.0,0.0,1.46317,False,50620
050621,Ayacucho,LUCANAS,SANTA LUCIA,5.0595983e-05,0.0038668914,2.5599536e-09,0.0,0.0,0.0,0.99651,False,50621
050701,Ayacucho,PARINACOCHAS,CORACORA,0.015083133,0.13070221,0.0002275009,0.0,0.0,0.0,15.83728,False,50701
050702,Ayacucho,PARINACOCHAS,CHUMPI,0.06808329,0.21904528,0.004635334,0.0,0.0,0.0,13.75501,False,50702
050703,Ayacucho,PARINACOCHAS,CORONEL CASTANEDA,0.0,0.0,0.0,0.0,0.0,0.0,0.65207,False,50703
050704,Ayacucho,PARINACOCHAS,PACAPAUSA,0.0,0.0,0.0,0.0,0.0,0.0,16.467,False,50704
050705,Ayacucho,PARINACOCHAS,PULLO,0.039154638,0.23990007,0.0015330856,0.0,0.0,0.0,26.29719,False,50705
050706,Ayacucho,PARINACOCHAS,PUYUSCA,0.037628762,0.14636081,0.0014159237,0.0,0.0,0.0,17.2897,False,50706
050707,Ayacucho,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,0.0,0.0,0.0,0.0,0.0,0.0,0.83725,False,50707
050708,Ayacucho,PARINACOCHAS,UPAHUACHO,0.0,0.0,0.0,0.0,0.0,0.0,30.15741,False,50708
050801,Ayacucho,PÀUCAR DEL SARA SARA,PAUSA,0.0009807796,0.76972276,9.619287e-07,0.0,0.0,0.0022095274,0.35057,False,50801
050802,Ayacucho,PÀUCAR DEL SARA SARA,COLTA,0.0009887492,0.04409158,9.77625e-07,0.0,0.0,0.0,9.20748,False,50802
050803,Ayacucho,PÀUCAR DEL SARA SARA,CORCULLA,0.0,0.0,0.0,0.0,0.0,0.0,0.51798,False,50803
050804,Ayacucho,PÀUCAR DEL SARA SARA,LAMPA,0.00037226526,0.006922059,1.3858143e-07,0.0,0.0,0.0,1.51949,False,50804
050805,Ayacucho,PÀUCAR DEL SARA SARA,MARCABAMBA,0.0,0.0,0.0,0.0,0.0,0.0,0.11824,False,50805
050806,Ayacucho,PÀUCAR DEL SARA SARA,OYOLO,0.0,0.0,0.0,0.0,0.0,0.0,0.57623,False,50806
050807,Ayacucho,PÀUCAR DEL SARA SARA,PARARCA,0.002764637,0.04580618,7.643218e-06,0.0,0.0,0.0,31.763618,False,50807
050808,Ayacucho,PÀUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,0.0,0.0,0.0,0.0,0.0,0.0,0.23953,False,50808
050809,Ayacucho,PÀUCAR DEL SARA SARA,SAN JOSÉ DE USHUA,0.0,0.0,0.0,0.0,0.0,0.0,0.30251998,False,50809
050901,Ayacucho,SUCRE,QUEROBAMBA,0.0,0.0,0.0,0.0,0.0,0.0,2.39857,False,50901
050902,Ayacucho,SUCRE,BELÉN,0.0,0.0,0.0,0.0,0.0,0.0,0.71735996,False,50902
050903,Ayacucho,SUCRE,CHALCOS,0.0,0.0,0.0,0.0,0.0,0.0,1.29706,False,50903
050904,Ayacucho,SUCRE,CHILCAYOC,0.0,0.0,0.0,0.0,0.0,0.0,0.49907002,False,50904
050905,Ayacucho,SUCRE,HUACANA,0.0,0.0,0.0,0.0,0.0,0.0,0.69115996,False,50905
050906,Ayacucho,SUCRE,MORCOLLA,0.0,0.0,0.0,0.0,0.0,0.0,31.53295,False,50906
050907,Ayacucho,SUCRE,PAICO,0.0,0.0,0.0,0.0,0.0,0.0,0.60393,False,50907
050908,Ayacucho,SUCRE,SAN PEDRO DE LARCAY,0.0,0.0,0.0,0.0,0.0,0.0,0.50009,False,50908
050909,Ayacucho,SUCRE,SAN SALVADOR DE QUIJE,0.0,0.0,0.0,0.0,0.0,0.0,0.55857,False,50909
050910,Ayacucho,SUCRE,SANTIAGO DE PAUCARAY,0.0,0.0,0.0,0.0,0.0,0.0,0.49753,False,50910
050911,Ayacucho,SUCRE,SORAS,0.0,0.0,0.0,0.0,0.0,0.0,0.65343,False,50911
051001,Ayacucho,VÍCTOR FAJARDO,HUANCAPI,0.0,0.0,0.0,0.0,0.0,0.0,1.22507,False,51001
051002,Ayacucho,VÍCTOR FAJARDO,ALCAMENCA,0.0,0.0,0.0,0.0,0.0,0.0,1.18907,False,51002
051003,Ayacucho,VÍCTOR FAJARDO,APONGO,0.0,0.0,0.0,0.0,0.0,0.0,1.1309301,False,51003
051005,Ayacucho,VICTOR FAFARDO,CANARIA,0.0,0.0,0.0,0.0,0.0,0.0,1.5122,False,51005
051006,Ayacucho,VÍCTOR FAJARDO,CAYARA,0.024551312,0.07492354,0.0006027669,0.0,0.0,0.3321782,2.20684,False,51006
051007,Ayacucho,VÍCTOR FAJARDO,COLCA,0.0,0.0,0.0,0.0,0.0,0.0,1.57403,False,51007
051008,Ayacucho,VÍCTOR FAJARDO,HUAMANQUIQUIA,0.0,0.0,0.0,0.0,0.0,0.0,0.81658,False,51008
051009,Ayacucho,VÍCTOR FAJARDO,HUANCARAYLLA,0.0,0.0,0.0,0.0,0.0,0.0,0.82097995,False,51009
051010,Ayacucho,VÍCTOR FAJARDO,HUAYA,0.0,0.0,0.0,0.0,0.0,0.0,3.35609,False,51010
051011,Ayacucho,VÍCTOR FAJARDO,SARHUA,0.0,0.0,0.0,0.0,0.0,0.0,2.8970602,False,51011
051012,Ayacucho,VÍCTOR FAJARDO,VILCANCHOS,0.0,0.0,0.0,0.0,0.0,0.0,46.24211,False,51012
051101,Ayacucho,VILCAS HUAMÁN,VILCAS HUAMÁN,0.023872634,0.09163383,0.00056990265,0.0,0.0,0.4083636,8.55045,False,51101
051102,Ayacucho,VILCAS HUAMÁN,ACCOMARCA,0.0,0.0,0.0,0.0,0.0,0.0,2.16046,False,51102
051104,Ayacucho,VILCAS HUAMÁN,CONCEPCIÓN,0.084158726,0.57054156,0.007082691,0.0,0.0,3.5188925,12.00069,False,51104
051105,Ayacucho,VILCAS HUAMÁN,HUAMBALPA,0.0,0.0,0.0,0.0,0.0,0.0,0.35646,False,51105
051108,Ayacucho,VILCAS HUAMÁN,VISCHONGO,0.0,0.0,0.0,0.0,0.0,0.0,9.12877,False,51108
060101,Cajamarca,CAJAMARCA,CAJAMARCA,0.1939482,0.22116934,0.037615903,0.00016329509,0.0,0.6768919,29.03389,False,60101
060102,Cajamarca,CAJAMARCA,ASUNCIÓN,0.018196229,0.066101536,0.00033110275,0.0,0.0,0.2628981,8.79098,False,60102
060103,Cajamarca,CAJAMARCA,CHETILLA,0.7052194,1.0,0.4973344,0.0,1.0,9.553539,2.4600601,False,60103
060104,Cajamarca,CAJAMARCA,COSPAN,1.0,1.0,1.0,0.0,1.0,51.05193,45.46098,False,60104
060105,Cajamarca,CAJAMARCA,ENCANADA,0.8970107,1.0,0.8046282,0.22637698,1.0,19.66303,32.22573,False,60105
060106,Cajamarca,CAJAMARCA,JESÚS,0.8492149,1.0,0.72116596,0.0,1.0,12.122098,11.75648,False,60106
060107,Cajamarca,CAJAMARCA,LLACANORA,0.16714212,0.3854523,0.027936488,0.0,0.0,1.5732034,1.88071,False,60107
060108,Cajamarca,CAJAMARCA,LOS BANOS DEL INCA,1.0,1.0,1.0,0.0003664979,1.0,11.831058,3.2691798,False,60108
060109,Cajamarca,CAJAMARCA,MAGDALENA,0.29968742,0.67003703,0.08981255,0.0,0.0,7.914936,3.81732,False,60109
060110,Cajamarca,CAJAMARCA,MATARA,0.5621361,1.0,0.315997,0.0,1.0,5.291356,2.54302,False,60110
060111,Cajamarca,CAJAMARCA,NAMORA,0.9076334,1.0,0.8237984,0.0,1.0,13.228705,11.068009,False,60111
060112,Cajamarca,CAJAMARCA,SAN JUAN,0.048724752,0.059400585,0.0023741014,0.0,0.0,1.4689263,6.98902,False,60112
060201,Cajamarca,CAJABAMBA,CAJABAMBA,0.16063651,0.24590589,0.02580409,0.0,0.0,0.875425,10.12231,False,60201
060202,Cajamarca,CAJABAMBA,CACHACHI,0.5689993,0.8722544,0.32376018,0.0010126852,1.0,14.968922,43.7635,False,60202
060203,Cajamarca,CAJABAMBA,CONDEBAMBA,0.68234193,1.0,0.4655905,0.0,1.0,11.202574,4.31147,False,60203
060204,Cajamarca,CAJABAMBA,SITACOCHA,0.60951805,1.0,0.37151226,0.0,1.0,36.08787,23.211882,False,60204
060301,Cajamarca,CELENDÍN,CELENDÍN,0.026707219,0.10974476,0.00071327557,0.0,0.0,0.6854627,12.62895,False,60301
060302,Cajamarca,CELENDÍN,CHUMUCH,0.20660278,1.0,0.042684708,0.0,0.0,11.18088,2.6370301,False,60302
060303,Cajamarca,CELENDÍN,CORTEGANA,0.5268857,1.0,0.2776085,0.0,1.0,18.202663,6.21523,False,60303
060304,Cajamarca,CELENDÍN,HUASMIN,0.097697094,0.24639109,0.009544722,0.0,0.0,2.1979573,12.29123,False,60304
060305,Cajamarca,CELENDÍN,JORGE CHÁVEZ,0.0,0.0,0.0,0.0,0.0,0.0,1.08989,False,60305
060306,Cajamarca,CELENDÍN,JOSÉ GÁLVEZ,0.030351806,0.04772104,0.00092123216,0.0,0.0,0.40441403,2.94776,False,60306
060307,Cajamarca,CELENDÍN,MIGUEL IGLESIAS,0.016019711,0.016019711,0.00025663115,0.0,0.0,0.3412439,27.21231,False,60307
060308,Cajamarca,CELENDÍN,OXAMARCA,0.008271315,0.0010664393,6.841465e-05,0.0,0.0,0.43236306,10.43458,False,60308
060309,Cajamarca,CELENDÍN,SOROCHUCO,0.007207588,0.019477239,5.1949322e-05,0.0,0.0,0.058218975,9.95012,False,60309
060310,Cajamarca,CELENDÍN,SUCRE,0.2805304,0.6548658,0.0786973,0.0,0.0,7.936512,9.36027,False,60310
060311,Cajamarca,CELENDÍN,UTCO,0.43221617,1.0,0.18681082,0.0,0.0,32.400574,2.0026898,False,60311
060401,Cajamarca,CHOTA,CHOTA,0.019071043,0.032547895,0.00036370466,0.0,0.0,0.09308783,14.1369,False,60401
060402,Cajamarca,CHOTA,ANGUIA,0.085661456,0.21046534,0.007337885,0.0,0.0,1.5917548,3.8044,False,60402
060403,Cajamarca,CHOTA,CHADIN,0.0,0.0,0.0,0.0,0.0,0.0,9.74629,False,60403
060404,Cajamarca,CHOTA,CHIGUIRIP,0.0,0.0,0.0,0.0,0.0,0.0,2.7968102,False,60404
060405,Cajamarca,CHOTA,CHIMBAN,0.009350676,0.07733892,8.7435146e-05,0.0,0.0,0.9890373,3.85695,False,60405
060407,Cajamarca,CHOTA,COCHABAMBA,0.21900468,0.59655,0.04796305,0.004518486,0.0,2.709525,2.93631,False,60407
060408,Cajamarca,CHOTA,CONCHAN,0.39920288,0.9116095,0.15936294,0.0,0.0,8.521107,7.5106,False,60408
060409,Cajamarca,CHOTA,HUAMBOS,0.14537923,0.29747984,0.02113512,0.0,0.0,1.950414,8.582951,False,60409
060410,Cajamarca,CHOTA,LAJAS,0.37150928,0.58050096,0.13801914,0.0,0.0,3.0056596,6.42098,False,60410
060411,Cajamarca,CHOTA,LLAMA,0.8469984,1.0,0.7174063,0.0,1.0,24.119862,27.060629,False,60411
060413,Cajamarca,CHOTA,PACCHA,0.30459118,0.47785977,0.092775784,0.0,0.0,5.108931,15.628281,False,60413
060414,Cajamarca,CHOTA,PION,0.6609715,1.0,0.43688336,0.0,1.0,49.411873,6.7368703,False,60414
060415,Cajamarca,CHOTA,QUEROCOTO,0.075391896,0.21146786,0.005683938,0.0,0.0,1.3988767,7.49872,False,60415
060417,Cajamarca,CHOTA,TACABAMBA,0.10767209,0.14312826,0.0115932785,0.0,0.0,1.0700372,13.25957,False,60417
060418,Cajamarca,CHOTA,TOCMOCHE,0.07335616,1.0,0.005381126,0.0,0.0,0.0,0.90625,False,60418
060501,Cajamarca,CONTUMAZÁ,CONTUMAZÁ,0.33766747,0.37613952,0.11401932,0.0,0.0,8.937085,14.74046,False,60501
060502,Cajamarca,CONTUMAZÁ,CHILETE,0.00035392397,0.0066806665,1.2526218e-07,0.0,0.0,0.012149667,0.25685,False,60502
060503,Cajamarca,CONTUMAZÁ,CUPISNIQUE,0.06319644,0.30637524,0.0039937906,0.0,0.0,2.4171622,24.10765,False,60503
060504,Cajamarca,CONTUMAZÁ,GUZMANGO,0.0,0.0,0.0,0.0,0.0,0.0,3.3023999,False,60504
060505,Cajamarca,CONTUMAZÁ,SAN BENITO,0.003457282,0.0041334033,1.1952799e-05,0.0,0.0,0.26728398,73.31807,False,60505
060506,Cajamarca,CONTUMAZÁ,SANTA CRUZ DE TOLED,0.2966169,1.0,0.08798159,0.0,0.0,10.483446,0.87801003,False,60506
060507,Cajamarca,CONTUMAZÁ,TANTARICA,0.0,0.0,0.0,0.0,0.0,0.0,1.60512,False,60507
060508,Cajamarca,CONTUMAZÁ,YONAN,0.034559954,0.6893616,0.0011943905,0.0,0.0,0.58656955,0.752271,False,60508
060601,Cajamarca,CUTERVO,CUTERVO,0.3160087,0.4781727,0.09986149,0.0,0.0,2.3854702,21.8802,False,60601
060602,Cajamarca,CUTERVO,CALLAYUC,0.17824852,0.41157728,0.031772535,0.0,0.0,3.5544655,7.82352,False,60602
060603,Cajamarca,CUTERVO,CHOROS,0.06537774,0.09340002,0.004274249,0.0,0.0,4.2537065,18.56218,False,60603
060604,Cajamarca,CUTERVO,CUJILLO,0.015468948,0.05356297,0.00023928833,0.0,0.0,0.5503367,3.2058501,False,60604
060605,Cajamarca,CUTERVO,LA RAMADA,0.0,0.0,0.0,0.0,0.0,0.0,5.06206,False,60605
060606,Cajamarca,CUTERVO,PIMPINGOS,0.19648898,0.30020496,0.038607918,0.0,0.0,3.4226325,8.500071,False,60606
060607,Cajamarca,CUTERVO,QUEROCOTILLO,0.16387017,0.40560696,0.026853433,0.0,0.0,4.5279737,21.61682,False,60607
060608,Cajamarca,CUTERVO,SAN ANDRÉS DE CUTERVO,0.09134048,0.16457263,0.008343084,0.0,0.0,1.9900979,6.5609903,False,60608
060609,Cajamarca,CUTERVO,SAN JUAN DE CUTERVO,0.016381253,0.031539496,0.00026834544,0.0,0.0,0.31342915,2.89038,False,60609
060610,Cajamarca,CUTERVO,SAN LUIS DE LUCMA,0.0,0.0,0.0,0.0,0.0,0.0,2.91039,False,60610
060611,Cajamarca,CUTERVO,SANTA CRUZ,0.7500803,1.0,0.56262046,0.0,1.0,17.511404,4.17925,False,60611
060612,Cajamarca,CUTERVO,SANTO DOMINGO DE LA CAPILLA,0.04126695,0.079081535,0.0017029613,0.0,0.0,0.6220494,4.91528,False,60612
060613,Cajamarca,CUTERVO,SANTO TOMAS,0.015724061,0.03586301,0.0002472461,0.0,0.0,0.39156517,9.17525,False,60613
060614,Cajamarca,CUTERVO,SOCOTA,0.15855528,0.16891578,0.025139779,0.0,0.0,2.4667594,11.9516,False,60614
060615,Cajamarca,CUTERVO,TORIBIO CASANOVA,0.0,0.0,0.0,0.0,0.0,0.0,3.1826,False,60615
060701,Cajamarca,HUALGAYOC,BAMBAMARCA,0.0068841954,0.007962507,4.7392146e-05,0.0,0.0,0.041901577,27.23276,False,60701
060702,Cajamarca,HUALGAYOC,CHUGUR,0.0,0.0,0.0,0.0,0.0,0.0,3.69682,False,60702
060703,Cajamarca,HUALGAYOC,HUALGAYOC,0.052938256,0.12038859,0.002802459,0.0,0.0,0.44248515,8.74207,False,60703
060801,Cajamarca,JAÉN,JAÉN,0.040137846,0.057789996,0.0016110467,0.007991228,0.0,0.4284463,31.7237,False,60801
060802,Cajamarca,JAÉN,BELLAVISTA,0.07418817,1.0,0.005503885,0.014399377,0.0,9.20064,2.7869499,False,60802
060803,Cajamarca,JAÉN,CHONTALI,0.008310286,0.019471273,6.906086e-05,0.0,0.0,0.38333058,10.76297,False,60803
060804,Cajamarca,JAÉN,COLASAY,0.25475445,1.0,0.06489983,0.00023924421,0.0,14.305407,15.71591,False,60804
060807,Cajamarca,JAÉN,POMAHUACA,0.07821024,0.94321585,0.006116842,0.0,0.0,9.547045,7.4665,False,60807
060808,Cajamarca,JAÉN,PUCARA,0.031008573,0.20751363,0.0009615316,0.0,0.0,1.0027525,2.62079,False,60808
060809,Cajamarca,JAÉN,SALLIQUE,0.0,0.0,0.0,0.0,0.0,0.0,2.34351,False,60809
060810,Cajamarca,JAÉN,SAN FELIPE,0.44395304,1.0,0.1970943,0.0,0.0,22.034708,1.43725,False,60810
060811,Cajamarca,JAÉN,SAN JOSÉ DEL ALTO,0.18849157,0.6882404,0.03552907,0.005362587,0.0,17.33064,13.079901,False,60811
060812,Cajamarca,JAÉN,SANTA ROSA,0.0,0.083662905,0.0,0.0028775085,0.0,0.0,0.311,False,60812
060901,Cajamarca,SAN IGNACIO,SAN IGNACIO,0.28973195,0.34482574,0.083944604,0.0008432618,0.0,6.312073,5.2811403,False,60901
060902,Cajamarca,SAN IGNACIO,CHIRINOS,0.03392104,0.1028736,0.001150637,0.032573864,0.0,1.1398,1.2934,False,60902
060903,Cajamarca,SAN IGNACIO,HUARANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.59687,False,60903
060904,Cajamarca,SAN IGNACIO,LA COIPA,0.1925961,0.36168507,0.037093256,0.0,0.0,4.851989,6.45267,False,60904
060905,Cajamarca,SAN IGNACIO,NAMBALLE,0.033021264,0.17152086,0.0010904039,0.0,0.0,4.8546224,0.7775,False,60905
060906,Cajamarca,SAN IGNACIO,SAN JOSÉ DE LOURDES,0.10097732,1.0,0.0101964185,0.0,0.0,25.64224,1.6901801,False,60906
060907,Cajamarca,SAN IGNACIO,TABACONAS,0.13070787,0.52185345,0.017084548,0.2057159,0.0,9.058213,9.77195,False,60907
061002,Cajamarca,SAN MARCOS,CHANCAY,1.0,0.09241247,1.0,0.1478715,1.0,8.633643,5.7774,False,61002
061101,Cajamarca,SAN MIGUEL,SAN MIGUEL,0.27698416,0.27698416,0.07672022,0.0,0.0,5.8222275,32.073,False,61101
061103,Cajamarca,SAN MIGUEL,CALQUIS,0.05283974,0.16795142,0.0027920383,0.0,0.0,2.875132,6.20795,False,61103
061106,Cajamarca,SAN MIGUEL,LA FLORIDA,0.0,0.0,0.0,0.0,0.0,0.0,2.66178,False,61106
061107,Cajamarca,SAN MIGUEL,LLAPA,0.054910652,0.051114682,0.0030151797,0.0,0.0,1.4166591,25.19248,False,61107
061108,Cajamarca,SAN MIGUEL,NANCHOC,0.028159177,0.14820926,0.0007929393,0.0,0.0,0.0,6.5233903,False,61108
061109,Cajamarca,SAN MIGUEL,NIEPOS,0.0010260268,0.0011587276,1.052731e-06,0.0,0.0,0.034865674,50.784924,False,61109
061111,Cajamarca,SAN MIGUEL,SAN SILVESTRE DE COCHAN,0.0029556293,0.0037722532,8.735744e-06,0.0,0.0,0.06327885,7.45935,False,61111
061201,Cajamarca,SAN PABLO,SAN PABLO,0.211004,0.42526606,0.044522688,0.0,0.0,4.0532384,37.17287,False,61201
061301,Cajamarca,SANTA CRUZ,SANTA CRUZ,0.37807077,0.77200407,0.14293751,0.0,0.0,2.9084148,5.02641,False,61301
061302,Cajamarca,SANTA CRUZ,ANDABAMBA,0.0,0.0,0.0,0.0,0.0,0.0,1.3406999,False,61302
061303,Cajamarca,SANTA CRUZ,CATACHE,0.014849928,1.0,0.00022052036,0.0,0.0,0.62162274,44.77684,False,61303
061304,Cajamarca,SANTA CRUZ,CHANCAYBANOS,0.0,0.0,0.0,0.0,0.0,0.0,2.3859,False,61304
061305,Cajamarca,SANTA CRUZ,LA ESPERANZA,0.16057977,0.31681356,0.025785863,0.0,0.0,1.5731815,2.3859,False,61305
061306,Cajamarca,SANTA CRUZ,NINABAMBA,0.0,0.0,0.0,0.0,0.0,0.0,2.44457,False,61306
061307,Cajamarca,SANTA CRUZ,PULAN,0.20072061,0.4111361,0.04028876,0.0,0.0,3.155635,5.77066,False,61307
061309,Cajamarca,SANTA CRUZ,SEXI,0.053918447,0.40314767,0.0029071989,0.061435927,0.0,7.133286,2.0922,False,61309
061310,Cajamarca,SANTA CRUZ,UTICYACU,0.0,0.0,0.0,0.0,0.0,0.0,1.61,False,61310
070101,Callao,CALLAO,CALLAO,0.20049658,0.289958,0.04019888,0.0015903614,0.0,0.0,0.5267,False,70101
070102,Callao,CALLAO,BELLAVISTA,0.0,0.0,0.0,0.026025146,0.0,0.0,0.03568,False,70102
070104,Callao,CALLAO,LA PERLA,0.0,0.0,0.0,0.020772846,0.0,0.0,0.0135,False,70104
070106,Callao,CALLAO,VENTANILLA,0.019722546,1.0,0.0003889788,0.0,0.0,0.0,0.03,False,70106
080101,Cuzco,CUSCO,CUSCO,0.45428076,1.0,0.20637101,0.007107223,0.0,0.28770843,1.13315,False,80101
080102,Cuzco,CUSCO,CCORCA,0.6300715,1.0,0.39699012,0.0,1.0,22.4315,0.27295998,False,80102
080103,Cuzco,CUSCO,POROY,1.0,1.0,1.0,0.0,1.0,9.380793,1.11229,False,80103
080104,Cuzco,CUSCO,SAN JERÓNIMO,0.0,0.3513771,0.0,0.16218382,0.0,0.0,5.31852,False,80104
080105,Cuzco,CUSCO,SAN SEBASTIAN,0.2223968,1.0,0.04946034,0.0,0.0,1.8466352,0.75676,False,80105
080106,Cuzco,CUSCO,SANTIAGO,0.2358689,1.0,0.055634137,0.0,0.0,0.23074788,0.39168,False,80106
080107,Cuzco,CUSCO,SAYLLA,0.1492172,0.5897478,0.022265773,0.0,0.0,4.228981,3.294,False,80107
080201,Cuzco,ACOMAYO,ACOMAYO,0.031676117,0.10614769,0.0010033764,0.0,0.0,0.37279615,3.4402099,False,80201
080202,Cuzco,ACOMAYO,ACOPIA,0.0,0.0,0.0,0.0,0.0,0.0,1.7951701,False,80202
080203,Cuzco,ACOMAYO,ACOS,0.13475923,0.82945937,0.01816005,0.0,0.0,2.6171637,2.1038501,False,80203
080204,Cuzco,ACOMAYO,MOSOC LLACTA,0.0,0.0,0.0,0.0,0.0,0.0,0.37687,False,80204
080205,Cuzco,ACOMAYO,POMACANCHI,0.08287337,0.4560403,0.006867995,0.0,0.0,0.5669448,4.89369,False,80205
080206,Cuzco,ACOMAYO,RONDOCAN,0.0641802,0.2735313,0.0041190987,0.0,0.0,1.5646349,3.3772,False,80206
080207,Cuzco,ACOMAYO,SANGARARA,0.27769303,1.0,0.07711342,0.0,0.0,0.0,1.37252,False,80207
080301,Cuzco,ANTA,ANTA,0.2852176,1.0,0.08134909,0.0007182371,0.0,2.69429,2.1133301,False,80301
080303,Cuzco,ANTA,CACHIMAYO,0.18402922,0.57348025,0.033866756,0.0,0.0,2.3075418,2.39371,False,80303
080304,Cuzco,ANTA,CHINCHAYPUJIO,0.36421794,1.0,0.13265471,0.0,0.0,15.431142,1.8599,False,80304
080305,Cuzco,ANTA,HUAROCONDO,0.84641016,1.0,0.71641016,0.01881203,1.0,16.303082,1.66095,False,80305
080306,Cuzco,ANTA,LIMATAMBO,0.7305508,1.0,0.5337045,0.00020952786,1.0,32.201763,12.53646,False,80306
080307,Cuzco,ANTA,MOLLEPATA,1.0,1.0,1.0,0.0,1.0,66.405045,9.92943,False,80307
080309,Cuzco,ANTA,ZURITE,0.50650495,0.58872026,0.25654727,0.0,1.0,6.230313,4.32274,False,80309
080401,Cuzco,CALCA,CALCA,0.68419695,1.0,0.46812546,0.3609827,1.0,10.366237,8.29461,False,80401
080402,Cuzco,CALCA,COYA,0.0487732,0.34293082,0.0023788249,0.7299068,0.0,0.5535963,0.45544,False,80402
080403,Cuzco,CALCA,LAMAY,0.057495613,0.1710133,0.0033057455,0.0,0.0,0.78901047,1.97321,False,80403
080404,Cuzco,CALCA,LARES,0.08423491,1.0,0.00709552,0.017191347,0.0,35.57813,169.39479,False,80404
080405,Cuzco,CALCA,PISAC,0.67140645,1.0,0.45078662,0.0,1.0,6.5107656,4.6248703,False,80405
080406,Cuzco,CALCA,SAN SALVADOR,0.73749536,1.0,0.5438994,0.0,1.0,10.3097725,7.5783,False,80406
080407,Cuzco,CALCA,TARAY,0.2856136,1.0,0.081575125,0.0,0.0,2.3336809,0.49929997,False,80407
080501,Cuzco,CANAS,YANAOCA,0.05543476,0.23197985,0.0030730127,0.0,0.0,0.0,4.60006,False,80501
080502,Cuzco,CANAS,CHECCA,0.07830256,0.18698008,0.0061312914,0.0,0.0,0.0,17.20025,False,80502
080503,Cuzco,CANAS,KUNTURKANKI,0.27920106,0.2955135,0.077953234,0.0,0.0,0.0,31.497711,False,80503
